Chambre,Emplacement,RawScan,Nb caisse,Nb bocaux,RawScan-Mani p,Strain,Line,Date,NbSem,AgeAMS,Type,Bocaux,Milieu,Rang,XorEorRori ,Rang/Rang+,Type+Rang,nom_varietes,Batch#,BatchLines,Qualité CHF,Unnamed: 22,Unnamed: 23,Unnamed: 24,0,Unnamed: 26,Unnamed: 27,1,< alt+e
CHF,CHF,709220250616RG9 7  ,3.0,7.0,709220250616RG9,BRAHY,2311.0,2025-06-16,13.0,3 mois ,RG9 ,49.0,RG,9.0,X,9,X9,BARHEE,BAHREE 92,2308-2322,3,,,,,,,,
CHF,CHF,869720250626X 8 7  ,1.0,,869720250626X 8,RAWD,2301.0,2025-06-26,12.0,2 mois 3 sem.,X 8 ,14.0,X ,8.0,X,8,X8,RAWDAH,RAWDAH 1,2301,4,,,,,,,,
CHF,CHF,870920250603X 7 7  ,2.0,,870920250603X 7,HWALA,9312.0,2025-06-03,15.0,3 mois 2 sem.,X 7 ,28.0,X ,7.0,X,7,X7,HELWA,HELWA 5,9312,3,,,,,,,,
CHF,CHF,697520230208X 1138 ,3.0,,697520230208X 1,GNAMY,238.0,2023-02-08,136.0,2 ans 7 mois 1 sem.,X 11,42.0,X ,11.0,X,11,X11,GHANAMI,GHANAMI 36,230-239,1,,,,,,,,
CHF,CHF,857320231121RG8 7  ,10.0,,857320231121RG8,AMZLY,33.0,2023-11-21,95.0,1 an 9 mois 4 sem.,RG8 ,140.0,RG,8.0,X,8,X8,ZAMLI,ZAMLI 2,30-34,1,,,,,,,,
CHF,CHF,869920250214X 9 7  ,1.0,,869920250214X 9,GNAMY,2306.0,2025-02-14,30.0,7 mois ,X 9 ,14.0,X ,9.0,X,9,X9,GHANAMI,GHANAMI 45,2306,2,,,,,,,,
CHF,CHF,854920240422X 147  ,,5.0,854920240422X 1,GNAMY,281.0,2024-04-22,73.0,1 an 4 mois 3 sem.,X 14,5.0,X ,14.0,X,13+,X13+,GHANAMI,GHANAMI 43,281-285,1,,,,,,,,
CHF,CHF,867320231120RG3 7  ,2.0,,867320231120RG3,AMZLY,37.0,2023-11-20,95.0,1 an 9 mois 4 sem.,RG3 ,28.0,RG,3.0,X,3,X3,ZAMLI,ZAMLI 3,35-40,2,,,,,,,,
CHF,CHF,849620231124XM107  ,8.0,,849620231124XM1,KLAS,607.0,2023-11-24,94.0,1 an 9 mois 3 sem.,XM10,112.0,XM,10.0,X,10,X10,KHALASS,KHALASS 56,603-612,1,,,,,,,,
CHF,CHF,822420220920X 2 14 ,3.0,,822420220920X 2,KNES,91.0,2022-09-20,156.0,2 ans 11 mois 4 sem.,X 2 ,42.0,X ,2.0,X,2,X2,KENESI,KHENEZI 9,75-94,1,,,,,,,,
CHF,CHF,832220250113RG1036 ,,10.0,832220250113RG1,BTAMZ,39.0,2025-01-13,35.0,8 mois ,RG10,10.0,RG,10.0,X,10,X10,NABTA MAZROUI,BTAMZ 7,34-39,3,,,,,,,,
CHF,CHF,832320230428RG6 14 ,,6.0,832320230428RG6,BTAMZ,41.0,2023-04-28,124.0,2 ans 4 mois 3 sem.,RG6 ,6.0,RG,6.0,X,6,X6,NABTA MAZROUI,BTAMZ 8,39-41,0.1,,,,,,,,
CHF,CHF,821120230125RG3 7  ,1.0,,821120230125RG3,LLU,46.0,2023-01-25,138.0,2 ans 7 mois 3 sem.,RG3 ,14.0,RG,3.0,X,3,X3,LULU,LULU 7,45-54,0.1,,,,,,,,
CHF,CHF,856020231123RG9 36 ,3.0,,856020231123RG9,DABAS,57.0,2023-11-23,95.0,1 an 9 mois 3 sem.,RG9 ,42.0,RG,9.0,X,9,X9,DABBAS,DABBAS 5,48-66,1,,,,,,,,
CHF,CHF,838620231122X 127  ,4.0,,838620231122X 1,DAHA,413.0,2023-11-22,95.0,1 an 9 mois 3 sem.,X 12,56.0,X ,12.0,X,12,X12,OMM UD DAHAN,DAHAN 38,413-427,1,,,,,,,,
CHF,CHF,847720231121X 117  ,6.0,,847720231121X 1,AMZLY,25.0,2023-11-21,95.0,1 an 9 mois 4 sem.,X 11,84.0,X ,11.0,X,11,X11,ZAMLI,ZAMLI 1,25-29,2,,,,,,,,
CHF,CHF,869320240917X 9 18 ,1.0,4.0,869320240917X 9,KNES,137.0,2024-09-17,52.0,1 an ,X 9 ,18.0,X ,9.0,X,9,X9,KENESI,KHENEZI 12,135-139,2,,,,,,,,
CHF,CHF,775720230620X 9 38 ,,7.0,775720230620X 9,GAIS,99.0,2023-06-20,117.0,2 ans 2 mois 4 sem.,X 9 ,7.0,X ,9.0,X,9,X9,SAGGAI,SAGGAI 13,91-100,1,,,,,,,,
CHF,CHF,737820230614XM1938 ,,8.0,737820230614XM1,GAIS,84.0,2023-06-14,118.0,2 ans 3 mois ,XM19,8.0,XM,19.0,X,13+,X13+,SAGGAI,SAGGAI 12,81-90,0.1,,,,,,,,
CHF,CHF,869320240913X 9 36 ,1.0,5.0,869320240913X 9,KNES,137.0,2024-09-13,52.0,1 an ,X 9 ,19.0,X ,9.0,X,9,X9,KENESI,KHENEZI 12,135-139,3,,,,,,,,
CHF,CHF,849620240403X 1336 ,,5.0,849620240403X 1,KLAS,607.0,2024-04-03,76.0,1 an 5 mois 2 sem.,X 13,5.0,X ,13.0,X,13+,X13+,KHALASS,KHALASS 56,603-612,1,,,,,,,,
CHF,CHF,737420250114X 2236 ,,2.0,737420250114X 2,ANANW,25.0,2025-01-14,35.0,8 mois ,X 22,2.0,X ,22.0,X,13+,X13+,WANNANAH,WANANNAH 2,23-25,1,,,,,,,,
CHF,CHF,862020240731X 1236 ,,11.0,862020240731X 1,GNAMY,290.0,2024-07-31,59.0,1 an 1 mois 2 sem.,X 12,11.0,X ,12.0,X,12,X12,GHANAMI,GHANAMI 44,286-290,2,,,,,,,,
CHF,CHF,867420240802RG7 36 ,2.0,,867420240802RG7,AMZLY,38.0,2024-08-02,58.0,1 an 1 mois 2 sem.,RG7 ,28.0,RG,7.0,X,7,X7,ZAMLI,ZAMLI 3,35-40,2,,,,,,,,
CHF,CHF,869820240924RG4 7  ,6.0,,869820240924RG4,AMZLY,2306.0,2024-09-24,51.0,11 mois 3 sem.,RG4 ,84.0,RG,4.0,X,4,X4,ZAMLI,ZAMLI 4,2306,2,,,,,,,,
CHF,CHF,870820250630RG8 7  ,2.0,,870820250630RG8,ISEHS,9312.0,2025-06-30,11.0,2 mois 2 sem.,RG8 ,28.0,RG,8.0,X,8,X8,SHESHI,SHESHI 04,9312,4,,,,,,,,
CHF,CHF,870220250724RG1136 ,3.0,,870220250724RG1,FAIZ,9308.0,2025-07-24,8.0,1 mois 3 sem.,RG11,42.0,RG,11.0,X,11,X11,FAYZEH,FAYZEH 01,9308,4,,,,,,,,
CHF,CHF,959 20240927XM1836 ,,10.0,959 20240927XM1,DAHA,3.0,2024-09-27,50.0,11 mois 3 sem.,XM18,10.0,XM,18.0,X,13+,X13+,OMM UD DAHAN,DAHAN aérien,1-3,2,,,,,,,,
CHF,CHF,870720250311RG4 36 ,3.0,7.0,870720250311RG4,AYA,9312.0,2025-03-11,27.0,6 mois 1 sem.,RG4 ,49.0,RG,4.0,X,4,X4,AYYASHA,AYYASHA 9,9312,3,,,,,,,,
CHF,CHF,833720250701RG1538 ,1.0,,833720250701RG1,DABAS,36.0,2025-07-01,11.0,2 mois 2 sem.,RG15,14.0,RG,15.0,X,13+,X13+,DABBAS,DABBAS 4,33-47,4,,,,,,,,
CHF,CHF,807320250804X 1636 ,1.0,,807320250804X 1,DAHA,405.0,2025-08-04,6.0,1 mois 2 sem.,X 16,14.0,X ,16.0,X,13+,X13+,OMM UD DAHAN,DAHAN 37,393-412,3,,,,,,,,
CHF,CHF,869920250313RG1036 ,3.0,6.0,869920250313RG1,GNAMY,2306.0,2025-03-13,27.0,6 mois ,RG10,48.0,RG,10.0,X,10,X10,GHANAMI,GHANAMI 45,2306,3,,,,,,,,
CHF,CHF,870320250618X 1036 ,3.0,,870320250618X 1,ISEHS,9308.0,2025-06-18,13.0,3 mois ,X 10,42.0,X ,10.0,X,10,X10,SHESHI,SHESHI 03,9308,4,,,,,,,,
CHF,CHF,697520230309RG1220 ,1.0,,697520230309RG1,GNAMY,238.0,2023-03-09,132.0,2 ans 6 mois 1 sem.,RG12,14.0,RG,12.0,X,12,X12,GHANAMI,GHANAMI 36,230-239,1,,,,,,,,
CHF,CHF,843220241007RG7 14 ,4.0,,843220241007RG7,LLU,55.0,2024-10-07,49.0,11 mois 1 sem.,RG7 ,56.0,RG,7.0,X,7,X7,LULU,LULU 8,55-59,2,,,,,,,,
CHF,CHF,833720250407RG1236 ,6.0,,833720250407RG1,DABAS,36.0,2025-04-07,23.0,5 mois 1 sem.,RG12,84.0,RG,12.0,X,12,X12,DABBAS,DABBAS 4,33-47,3,,,,,,,,
CHF,CHF,863920240415X 9 36 ,1.0,,863920240415X 9,NWRA,207.0,2024-04-15,74.0,1 an 5 mois ,X 9 ,14.0,X ,9.0,X,9,X9,NAWADER,NAWADER 41,199-214,3,,,,,,,,
CHF,CHF,859720240122X 1136 ,1.0,,859720240122X 1,DAHA,438.0,2024-01-22,86.0,1 an 7 mois 3 sem.,X 11,14.0,X ,11.0,X,11,X11,OMM UD DAHAN,DAHAN 40,431-450,0,,,,,,,,
CHF,CHF,853020250729RG137  ,7.0,7.0,853020250729RG1,KNES,126.0,2025-07-29,7.0,1 mois 2 sem.,RG13,105.0,RG,13.0,X,13+,X13+,KENESI,KHENEZI 11,115-134,4,,,,,,,,
CHF,CHF,807020230425X 1236 ,12.0,,807020230425X 1,DAHA,401.0,2023-04-25,125.0,2 ans 4 mois 3 sem.,X 12,168.0,X ,12.0,X,12,X12,OMM UD DAHAN,DAHAN 37,393-412,1,,,,,,,,
CHF,CHF,841320240808E+1720 ,7.0,7.0,841320240808E+1,MDJU,3476.0,2024-08-08,58.0,1 an 1 mois 1 sem.,E+17,105.0,E+,17.0,X,13+,X13+,MEDJOOL,MEDJOOL 106,3476-3500,1,,,,,,,,
CHF,CHF,841320240807E+1720 ,4.0,,841320240807E+1,MDJU,3476.0,2024-08-07,58.0,1 an 1 mois 1 sem.,E+17,56.0,E+,17.0,X,13+,X13+,MEDJOOL,MEDJOOL 106,3476-3500,2,,,,,,,,
CHF,CHF,841320240809E+1720 ,1.0,,841320240809E+1,MDJU,3476.0,2024-08-09,57.0,1 an 1 mois 1 sem.,E+17,14.0,E+,17.0,X,13+,X13+,MEDJOOL,MEDJOOL 106,3476-3500,2,,,,,,,,
CHF hangar,CHF 2,836020250617XR6 16 ,,3.0,836020250617XR6,KNES,110.0,2025-06-17,13.0,3 mois ,XR6 ,3.0,XR,6.0,E,6,E6,KENESI,KHENEZI 10,95-114,,,copier -coller de l'inventaire d'aout,,,,,,
CHF hangar,CHF 2,869320250620XR4 59 ,,3.0,869320250620XR4,KNES,137.0,2025-06-20,12.0,2 mois 4 sem.,XR4 ,3.0,XR,4.0,E,4,E4,KENESI,KHENEZI 12,135-139,,,,,,,,,
CHF hangar,CHF 2,853420250626XR5 59 ,,3.0,853420250626XR5,KNES,130.0,2025-06-26,12.0,2 mois 3 sem.,XR5 ,3.0,XR,5.0,E,5,E5,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,853420250626XR8 59 ,,5.0,853420250626XR8,KNES,130.0,2025-06-26,12.0,2 mois 3 sem.,XR8 ,5.0,XR,8.0,E,7+,E7+,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,869320250210XR2 34 ,,6.0,869320250210XR2,KNES,137.0,2025-02-10,31.0,7 mois 1 sem.,XR2 ,6.0,XR,2.0,E,2,E2,KENESI,KHENEZI 12,135-139,,,,,,,,,
CHF hangar,CHF 2,729120250313XR6 16 ,,1.0,729120250313XR6,KNES,50.0,2025-03-13,27.0,6 mois ,XR6 ,1.0,XR,6.0,E,6,E6,KENESI,KHENEZI 6,50-54,,,,,,,,,
CHF hangar,CHF 2,853420250313XR7 16 ,,7.0,853420250313XR7,KNES,130.0,2025-03-13,27.0,6 mois ,XR7 ,7.0,XR,7.0,E,7+,E7+,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,869320250219XR2 59 ,,17.0,869320250219XR2,KNES,137.0,2025-02-19,30.0,6 mois 4 sem.,XR2 ,17.0,XR,2.0,E,2,E2,KENESI,KHENEZI 12,135-139,,,,,,,,,
CHF hangar,CHF 2,869320250314XR2 84 ,,11.0,869320250314XR2,KNES,137.0,2025-03-14,26.0,6 mois ,XR2 ,11.0,XR,2.0,E,2,E2,KENESI,KHENEZI 12,135-139,,,,,,,,,
CHF hangar,CHF 2,853420250206XR5 34 ,,4.0,853420250206XR5,KNES,130.0,2025-02-06,32.0,7 mois 1 sem.,XR5 ,4.0,XR,5.0,E,5,E5,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,836020250206XR4 16 ,,4.0,836020250206XR4,KNES,110.0,2025-02-06,32.0,7 mois 1 sem.,XR4 ,4.0,XR,4.0,E,4,E4,KENESI,KHENEZI 10,95-114,,,,,,,,,
CHF hangar,CHF 2,853520250206XR4 34 ,,1.0,853520250206XR4,KNES,131.0,2025-02-06,32.0,7 mois 1 sem.,XR4 ,1.0,XR,4.0,E,4,E4,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,869320250206XR2 34 ,,5.0,869320250206XR2,KNES,137.0,2025-02-06,32.0,7 mois 1 sem.,XR2 ,5.0,XR,2.0,E,2,E2,KENESI,KHENEZI 12,135-139,,,,,,,,,
CHF hangar,CHF 2,869320250219XR137  ,,5.0,869320250219XR1,KNES,137.0,2025-02-19,30.0,6 mois 4 sem.,XR13,5.0,XR,13.0,E,7+,E7+,KENESI,KHENEZI 12,135-139,,,,,,,,,
CHF hangar,CHF 2,869320250314XR2 59 ,1.0,,869320250314XR2,KNES,137.0,2025-03-14,26.0,6 mois ,XR2 ,14.0,XR,2.0,E,2,E2,KENESI,KHENEZI 12,135-139,,,,,,,,,
CHF hangar,CHF 2,828720250214XR4 16 ,,6.0,828720250214XR4,GND,12.0,2025-02-14,30.0,7 mois ,XR4 ,6.0,XR,4.0,E,4,E4,GANDA,GANDA 4,11-15,,,,,,,,,
CHF hangar,CHF 2,828720250313XR5 34 ,,2.0,828720250313XR5,GND,12.0,2025-03-13,27.0,6 mois ,XR5 ,2.0,XR,5.0,E,5,E5,GANDA,GANDA 4,11-15,,,,,,,,,
CHF hangar,CHF 2,828720250313XR7 34 ,,3.0,828720250313XR7,GND,12.0,2025-03-13,27.0,6 mois ,XR7 ,3.0,XR,7.0,E,7+,E7+,GANDA,GANDA 4,11-15,,,,,,,,,
CHF hangar,CHF 2,828720250217XR4 34 ,,4.0,828720250217XR4,GND,12.0,2025-02-17,30.0,7 mois ,XR4 ,4.0,XR,4.0,E,4,E4,GANDA,GANDA 4,11-15,,,,,,,,,
CHF hangar,CHF 2,828720250217XR4 34 ,,16.0,828720250217XR4,GND,12.0,2025-02-17,30.0,7 mois ,XR4 ,16.0,XR,4.0,E,4,E4,GANDA,GANDA 4,11-15,,,,,,,,,
CHF hangar,CHF 2,853420250205XR3 18 ,,10.0,853420250205XR3,KNES,130.0,2025-02-05,32.0,7 mois 1 sem.,XR3 ,10.0,XR,3.0,E,3,E3,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,853420250204XR3 73 ,,4.0,853420250204XR3,KNES,130.0,2025-02-04,32.0,7 mois 2 sem.,XR3 ,4.0,XR,3.0,E,3,E3,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,853420250624XR8 59 ,,20.0,853420250624XR8,KNES,130.0,2025-06-24,12.0,2 mois 3 sem.,XR8 ,20.0,XR,8.0,E,7+,E7+,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,869320250619XR4 72 ,,11.0,869320250619XR4,KNES,137.0,2025-06-19,13.0,2 mois 4 sem.,XR4 ,11.0,XR,4.0,E,4,E4,KENESI,KHENEZI 12,135-139,,,,,,,,,
CHF hangar,CHF 2,853420250625XR5 59 ,,13.0,853420250625XR5,KNES,130.0,2025-06-25,12.0,2 mois 3 sem.,XR5 ,13.0,XR,5.0,E,5,E5,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,853520250624XR6 85 ,,3.0,853520250624XR6,KNES,131.0,2025-06-24,12.0,2 mois 3 sem.,XR6 ,3.0,XR,6.0,E,6,E6,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,836020250624XR7 85 ,,4.0,836020250624XR7,KNES,110.0,2025-06-24,12.0,2 mois 3 sem.,XR7 ,4.0,XR,7.0,E,7+,E7+,KENESI,KHENEZI 10,95-114,,,,,,,,,
CHF hangar,CHF 2,729120250624XR7 85 ,,1.0,729120250624XR7,KNES,50.0,2025-06-24,12.0,2 mois 3 sem.,XR7 ,1.0,XR,7.0,E,7+,E7+,KENESI,KHENEZI 6,50-54,,,,,,,,,
CHF hangar,CHF 2,828720250618XR8 37 ,,6.0,828720250618XR8,GND,12.0,2025-06-18,13.0,3 mois ,XR8 ,6.0,XR,8.0,E,7+,E7+,GANDA,GANDA 4,11-15,,,,,,,,,
CHF hangar,CHF 2,730820250618XR6 37 ,,2.0,730820250618XR6,GND,6.0,2025-06-18,13.0,3 mois ,XR6 ,2.0,XR,6.0,E,6,E6,GANDA,GANDA 2,2-6,,,,,,,,,
CHF hangar,CHF 2,730820250618XR7 37 ,,11.0,730820250618XR7,GND,6.0,2025-06-18,13.0,3 mois ,XR7 ,11.0,XR,7.0,E,7+,E7+,GANDA,GANDA 2,2-6,,,,,,,,,
CHF hangar,CHF 2,853420250328XR2 73 ,,8.0,853420250328XR2,KNES,130.0,2025-03-28,24.0,5 mois 3 sem.,XR2 ,8.0,XR,2.0,E,2,E2,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,853420250328XR7 21 ,,15.0,853420250328XR7,KNES,130.0,2025-03-28,24.0,5 mois 3 sem.,XR7 ,15.0,XR,7.0,E,7+,E7+,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,869320250317XR3 59 ,,19.0,869320250317XR3,KNES,137.0,2025-03-17,26.0,6 mois ,XR3 ,19.0,XR,3.0,E,3,E3,KENESI,KHENEZI 12,135-139,,,,,,,,,
CHF hangar,CHF 2,853420250204XR4 4  ,,5.0,853420250204XR4,KNES,130.0,2025-02-04,32.0,7 mois 2 sem.,XR4 ,5.0,XR,4.0,E,4,E4,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,853420250217XR6 16 ,,8.0,853420250217XR6,KNES,130.0,2025-02-17,30.0,7 mois ,XR6 ,8.0,XR,6.0,E,6,E6,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,836020250217XR4 16 ,,5.0,836020250217XR4,KNES,110.0,2025-02-17,30.0,7 mois ,XR4 ,5.0,XR,4.0,E,4,E4,KENESI,KHENEZI 10,95-114,,,,,,,,,
CHF hangar,CHF 2,853420250408XR4 84 ,,12.0,853420250408XR4,KNES,130.0,2025-04-08,23.0,5 mois 1 sem.,XR4 ,12.0,XR,4.0,E,4,E4,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,836020250407XR5 16 ,,2.0,836020250407XR5,KNES,110.0,2025-04-07,23.0,5 mois 1 sem.,XR5 ,2.0,XR,5.0,E,5,E5,KENESI,KHENEZI 10,95-114,,,,,,,,,
CHF hangar,CHF 2,836020250407XR4 16 ,,18.0,836020250407XR4,KNES,110.0,2025-04-07,23.0,5 mois 1 sem.,XR4 ,18.0,XR,4.0,E,4,E4,KENESI,KHENEZI 10,95-114,,,,,,,,,
CHF hangar,CHF 2,828720250527XR5 34 ,,9.0,828720250527XR5,GND,12.0,2025-05-27,16.0,3 mois 3 sem.,XR5 ,9.0,XR,5.0,E,5,E5,GANDA,GANDA 4,11-15,,,,,,,,,
CHF hangar,CHF 2,828720250409XR4 16 ,,3.0,828720250409XR4,GND,12.0,2025-04-09,23.0,5 mois 1 sem.,XR4 ,3.0,XR,4.0,E,4,E4,GANDA,GANDA 4,11-15,,,,,,,,,
CHF hangar,CHF 2,869320250519XR3 21 ,1.0,,869320250519XR3,KNES,137.0,2025-05-19,17.0,3 mois 4 sem.,XR3 ,14.0,XR,3.0,E,3,E3,KENESI,KHENEZI 12,135-139,,,,,,,,,
CHF hangar,CHF 2,853420250527XR7 34 ,,1.0,853420250527XR7,KNES,130.0,2025-05-27,16.0,3 mois 3 sem.,XR7 ,1.0,XR,7.0,E,7+,E7+,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,869320250527XR4 34 ,,2.0,869320250527XR4,KNES,137.0,2025-05-27,16.0,3 mois 3 sem.,XR4 ,2.0,XR,4.0,E,4,E4,KENESI,KHENEZI 12,135-139,,,,,,,,,
CHF hangar,CHF 2,869320250604XR3 68 ,,6.0,869320250604XR3,KNES,137.0,2025-06-04,15.0,3 mois 2 sem.,XR3 ,6.0,XR,3.0,E,3,E3,KENESI,KHENEZI 12,135-139,,,,,,,,,
CHF hangar,CHF 2,853420250610XR3 37 ,,11.0,853420250610XR3,KNES,130.0,2025-06-10,14.0,3 mois 1 sem.,XR3 ,11.0,XR,3.0,E,3,E3,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,869320250416XR3 69 ,,2.0,869320250416XR3,KNES,137.0,2025-04-16,22.0,5 mois ,XR3 ,2.0,XR,3.0,E,3,E3,KENESI,KHENEZI 12,135-139,,,,,,,,,
CHF hangar,CHF 2,869320250416XR3 68 ,,7.0,869320250416XR3,KNES,137.0,2025-04-16,22.0,5 mois ,XR3 ,7.0,XR,3.0,E,3,E3,KENESI,KHENEZI 12,135-139,,,,,,,,,
CHF hangar,CHF 2,869320250408XR3 68 ,,7.0,869320250408XR3,KNES,137.0,2025-04-08,23.0,5 mois 1 sem.,XR3 ,7.0,XR,3.0,E,3,E3,KENESI,KHENEZI 12,135-139,,,,,,,,,
CHF hangar,CHF 2,853420250408XR4 73 ,,16.0,853420250408XR4,KNES,130.0,2025-04-08,23.0,5 mois 1 sem.,XR4 ,16.0,XR,4.0,E,4,E4,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,853420250408XR4 85 ,,5.0,853420250408XR4,KNES,130.0,2025-04-08,23.0,5 mois 1 sem.,XR4 ,5.0,XR,4.0,E,4,E4,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,853520250409XR5 68 ,,3.0,853520250409XR5,KNES,131.0,2025-04-09,23.0,5 mois 1 sem.,XR5 ,3.0,XR,5.0,E,5,E5,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,836020250408XR7 16 ,,2.0,836020250408XR7,KNES,110.0,2025-04-08,23.0,5 mois 1 sem.,XR7 ,2.0,XR,7.0,E,7+,E7+,KENESI,KHENEZI 10,95-114,,,,,,,,,
CHF hangar,CHF 2,729120250408XR6 16 ,,1.0,729120250408XR6,KNES,50.0,2025-04-08,23.0,5 mois 1 sem.,XR6 ,1.0,XR,6.0,E,6,E6,KENESI,KHENEZI 6,50-54,,,,,,,,,
CHF hangar,CHF 2,836020250409XR5 34 ,,6.0,836020250409XR5,KNES,110.0,2025-04-09,23.0,5 mois 1 sem.,XR5 ,6.0,XR,5.0,E,5,E5,KENESI,KHENEZI 10,95-114,,,,,,,,,
CHF hangar,CHF 2,853420250408XR4 59 ,,8.0,853420250408XR4,KNES,130.0,2025-04-08,23.0,5 mois 1 sem.,XR4 ,8.0,XR,4.0,E,4,E4,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,853420250407XR7 34 ,,11.0,853420250407XR7,KNES,130.0,2025-04-07,23.0,5 mois 1 sem.,XR7 ,11.0,XR,7.0,E,7+,E7+,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,853420250407XR7 34 ,,11.0,853420250407XR7,KNES,130.0,2025-04-07,23.0,5 mois 1 sem.,XR7 ,11.0,XR,7.0,E,7+,E7+,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,869320250429XR4 34 ,,1.0,869320250429XR4,KNES,137.0,2025-04-29,20.0,4 mois 2 sem.,XR4 ,1.0,XR,4.0,E,4,E4,KENESI,KHENEZI 12,135-139,,,,,,,,,
CHF hangar,CHF 2,853420250429XR6 34 ,,3.0,853420250429XR6,KNES,130.0,2025-04-29,20.0,4 mois 2 sem.,XR6 ,3.0,XR,6.0,E,6,E6,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,853520250429XR5 34 ,,3.0,853520250429XR5,KNES,131.0,2025-04-29,20.0,4 mois 2 sem.,XR5 ,3.0,XR,5.0,E,5,E5,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,836020250429XR5 34 ,,3.0,836020250429XR5,KNES,110.0,2025-04-29,20.0,4 mois 2 sem.,XR5 ,3.0,XR,5.0,E,5,E5,KENESI,KHENEZI 10,95-114,,,,,,,,,
CHF hangar,CHF 2,853420250505XR5 68 ,,4.0,853420250505XR5,KNES,130.0,2025-05-05,19.0,4 mois 1 sem.,XR5 ,4.0,XR,5.0,E,5,E5,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,853520241206R 0 73 ,,15.0,853520241206R 0,KNES,131.0,2024-12-06,40.0,9 mois 1 sem.,R 0 ,15.0,R ,0.0,R,0,R0,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,869320241217R 0 82 ,,15.0,869320241217R 0,KNES,137.0,2024-12-17,39.0,9 mois ,R 0 ,15.0,R ,0.0,R,0,R0,KENESI,KHENEZI 12,135-139,,,,,,,,,
CHF hangar,CHF 2,869320241211R 0 18 ,,15.0,869320241211R 0,KNES,137.0,2024-12-11,40.0,9 mois 1 sem.,R 0 ,15.0,R ,0.0,R,0,R0,KENESI,KHENEZI 12,135-139,,,,,,,,,
CHF hangar,CHF 2,853420241210RA0 72 ,,2.0,853420241210RA0,KNES,130.0,2024-12-10,40.0,9 mois 1 sem.,RA0 ,2.0,RA,0.0,R,0,R0,KENESI,KHENEZI 11,115-134,,,,,,,,,
CHF hangar,CHF 2,869320241217R 0 72 ,,13.0,869320241217R 0,KNES,137.0,2024-12-17,39.0,9 mois ,R 0 ,13.0,R ,0.0,R,0,R0,KENESI,KHENEZI 12,135-139,,,,,,,,,
CHF hangar,CHF 2,828720241210R 0 36 ,,2.0,828720241210R 0,GND,12.0,2024-12-10,40.0,9 mois 1 sem.,R 0 ,2.0,R ,0.0,R,0,R0,GANDA,GANDA 4,11-15,,,,,,,,,
CHF hangar,CHF 2,869320250123XR2 59 ,,2.0,869320250123XR2,KNES,137.0,2025-01-23,34.0,7 mois 3 sem.,XR2 ,2.0,XR,2.0,E,2,E2,KENESI,KHENEZI 12,135-139,,,,,,,,,
CHF hangar,CHF 2,869320250123XR2 18 ,,1.0,869320250123XR2,KNES,137.0,2025-01-23,34.0,7 mois 3 sem.,XR2 ,1.0,XR,2.0,E,2,E2,KENESI,KHENEZI 12,135-139,,,,,,,,,
CHF hangar,CHF 2,869320250120XR1 36 ,,1.0,869320250120XR1,KNES,137.0,2025-01-20,34.0,7 mois 4 sem.,XR1 ,1.0,XR,1.0,E,1,E1,KENESI,KHENEZI 12,135-139,,,,,,,,,
